"ParticipantID","TrialNumber","Response","ReactionTime","Sentence","TargetWords","Surprisal","NumTokens","LastEventCode","StimType","CounterBalance","ComprehensionQuestion","CorrectAnswer","Match"
"5f7b85c23139fa143589b106",29,"NO",5070.43600001192,"Politicians who are as American as apple pie still want their rewards","rewards",13.49728435,1,4108,"straight","2A","Patriotic politicians don't care about personal glory.","no",1
"5f7b85c23139fa143589b106",30,"NO",5512.20500002382,"She always told girls not to look for a husband but just to date someone","someone",5.352995315,1,3070,"straight","2A","She thinks you should wait for the perfect man.","no",1
"5f7b85c23139fa143589b106",31,"NO",1829.20699999999,"Three people were killed in a major highway accident","accident",2.325386487,1,5042,"expected","2A","The accident had not been fatal.","no",1
"5f7b85c23139fa143589b106",32,"YES",2318.00199999998,"The book that tells you where you can go on vacation is called a checkbook","checkbook",13.594147,2,2109,"joke","2A","Where you go on vacation depends on how much you can afford.","yes",1
"5f7b85c23139fa143589b106",33,"NO",2583.89400002384,"Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal","disposal",7.313469551,1,5045,"expected","2A","Paul broke the garbage disposal.","no",1
"5f7b85c23139fa143589b106",34,"NO",3009.071,"The doctor said he could have a stroke because his arteries were getting narrow and clogged","clogged",9.044771213,2,6048,"expected","2A","He was in excellent health.","no",1
"5f7b85c23139fa143589b106",35,"YES",14765.0200000119,"Most of the people running for office are not politicians; they're commuters","commuters",12.36758116,1,1147,"joke","2A","These people are hurrying to get to work on time.","yes",1
"5f7b85c23139fa143589b106",36,"YES",10280.021,"The husband who catches his wife in the act is probably on the trapeze","trapeze",22.86808573,3,1157,"joke","2A","His wife is cheating on him.","no",0
"5f7b85c23139fa143589b106",37,"YES",2177.0520000119,"Our son brought home a note from school saying they need a written excuse for his tardiness","tardiness",13.51799215,3,4022,"straight","2A","He had been late for school.","yes",1
"5f7b85c23139fa143589b106",38,"YES",6277.42800003575,"When the kid came into the store and asked for empty boxes, the owner gave him the crate","crate",10.69861112,1,4100,"straight","2A","The kid didn't get any boxes.","no",0
"5f7b85c23139fa143589b106",39,"NO",5547.08400003577,"A vacation is the shortest distance between two locations","locations",4.175369635,1,3094,"straight","2A","A trip seems longer when you are on vacation.","no",1
"5f7b85c23139fa143589b106",40,"YES",1494.69100002386,"No patient should leave the hospital until he's strong enough to face the cashier","cashier",15.93115058,2,2041,"joke","2A","Hospital bills are quite expensive.","yes",1
"5f7b85c23139fa143589b106",41,"NO",6828.05200002383,"Because of his diabetes, he had to take daily shots of insulin","insulin",3.571605066,1,5018,"expected","2A","He took insulin once a week.","no",1
"5f7b85c23139fa143589b106",42,"YES",3432.299,"A replacement player hit a home run with my girl","girl",11.47209591,1,2007,"joke","2A","Someone else slept with my girlfriend.","yes",1
"5f7b85c23139fa143589b106",43,"NO",3050.87400003575,"The woman in the grocery store was handing out free samples","samples",3.33259248,1,6064,"expected","2A","The samples cost ten cents each.","no",1
"5f7b85c23139fa143589b106",44,"NO",2144.60700002383,"When it comes to keeping warm, nothing beats a thermal parka","parka",17.33849589,2,4086,"straight","2A","A trenchcoat is the best way to keep warm.","no",1
"5f7b85c23139fa143589b106",45,"NO",2035.55900000001,"The garment bag kept his suit from getting wrinkled","wrinkled",8.386015871,2,5069,"expected","2A","His suit needed to be ironed.","no",1
"5f7b85c23139fa143589b106",46,"NO",2730.45500002382,"The best way to stop an elephant from charging is to cut off its toes","toes",7.06152001,1,3066,"straight","2A","Elephants can run quickly even without toes.","no",1
"5f7b85c23139fa143589b106",47,"NO",2185.23900004767,"Every time I wear my spring coat in the rain, it damages the fabric","fabric",3.005493856,1,4110,"straight","2A","My coat is waterproof.","no",1
"5f7b85c23139fa143589b106",48,"YES",1736.38800001191,"He hung her coat in the closet","closet",6.288894021,1,6035,"expected","2A","She had been wearing a coat.","yes",1
"5f7b85c23139fa143589b106",49,"YES",8921.37800000003,"Nothing ages a woman faster than identification","identification",19.02115349,1,1087,"joke","2A","Many women lie about their age.","yes",1
"5f7b85c23139fa143589b106",50,"NO",4646.39700003574,"She asked what state he was born in, and he said in the nude","nude",14.41844805,1,2153,"joke","2A","He said he was born in the North.","no",1
"5f7b85c23139fa143589b106",51,"NO",1044.31600004766,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","2A","The sun was shining.","no",1
"5f7b85c23139fa143589b106",52,"NO",5728.55699999997,"The new tax forms are more realistic-- where your wife signs, it says: partner","partner",18.52369445,1,3049,"straight","2A","Tax forms are very old-fashioned.","no",1
"5f7b85c23139fa143589b106",53,"YES",2524.47700004769,"A device for finding furniture in the dark is a shin","shin",21.57877881,1,2013,"joke","2A","People run into furniture when it's dark.","yes",1
"5f7b85c23139fa143589b106",54,"YES",10757.5420000238,"The teacher wrote the problem on the board","board",5.762169045,1,6023,"expected","2A","The teacher was going to explain the problem.","yes",1
"5f7b85c23139fa143589b106",55,"NO",1845.86300002382,"The doctor told her not to scratch no matter how much it itched","itched",31.03406611,2,6008,"expected","2A","She had a heart condition.","no",1
"5f7b85c23139fa143589b106",56,"YES",4893.27400003577,"His doctor recommended he stay flat on his back ever since he was hit by a motorist","motorist",9.670484903,2,4042,"straight","2A","He got run over by a car.","yes",1
"5f7b85c23139fa143589b106",57,"NO",7110.12900003581,"In the game of golf, nothing counts as much as your opponent","opponent",7.256887445,1,2119,"joke","2A","The other guy always keeps track of your score.","yes",0
"5f7b85c23139fa143589b106",58,"YES",2389.97100001189,"He is at the age when all the numbers in his little black book belong to doctors","doctors",14.88400291,1,2079,"joke","2A","He is getting old.","yes",1
"5f7b85c23139fa143589b106",59,"YES",1534.45700004767,"We used to have food on the table as soon as the customer was seated, but our new system requires more effort","effort",6.710608366,1,3036,"straight","2A","We have to work harder now.","yes",1
"5f7b85c23139fa143589b106",60,"NO",4378.83300002385,"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper","copper",2.295253287,1,6012,"expected","2A","Both coins are made from the same metal.","no",1
"5f7b85c23139fa143589b106",61,"NO",2305.68200004764,"By the time Mary had her fourteenth child, she'd run out of names to call her husband","husband",5.76856302,1,1055,"joke","2A","Mary was happy to have another child.","no",1
"5f7b85c23139fa143589b106",62,"YES",1299.41300002381,"Dogs crack open bones so they can eat the marrow","marrow",6.23690214,1,6059,"expected","2A","Dogs like to eat bone marrow.","yes",1
"5f7b85c23139fa143589b106",63,"NO",3085.02099999995,"Many things run in families, especially strength","strength",15.03652619,1,3156,"straight","2A","Muscle power comes only from exercise.","no",1
"5f7b85c23139fa143589b106",64,"YES",660.316000011866,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","2A","They arived late to the party.","yes",1
"58cdee8b8460040001e1edb4",1,"YES",1714.53899997616,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","2A","The snow had melted.","yes",1
"58cdee8b8460040001e1edb4",2,"NO",11495.9699999046,"The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing","sightseeing",8.253420651,2,4056,"straight","2A","There aren't many tourist sights in the area.","yes",0
"58cdee8b8460040001e1edb4",3,"YES",4603.48099995231,"Most cats see very well at night","night",1.074717855,1,6019,"expected","2A","Cats see well in the dark.","yes",1
"58cdee8b8460040001e1edb4",4,"YES",2220.319,"His wife sued for divorce and asked for custody of the cash","cash",16.11761526,1,1057,"joke","2A","She wanted to keep the money.","yes",1
"58cdee8b8460040001e1edb4",5,"NO",4120.12899990463,"Some people's only culture is bacteria","bacteria",16.49564954,1,1117,"joke","2A","Everybody can appreciate the fine arts.","no",1
"58cdee8b8460040001e1edb4",6,"YES",1392.91399990463,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume","perfume",5.032449179,1,5021,"expected","2A","Jennifer wore strong perfume.","yes",1
"58cdee8b8460040001e1edb4",7,"YES",2653.00899997615,"Charged with statutory rape, he told the judge he didn't know she was a teenager","teenager",6.067911613,1,3048,"straight","2A","He had slept with a young woman.","yes",1
"58cdee8b8460040001e1edb4",8,"NO",2488.36299990464,"One good way to invest in the country is to buy a business","business",7.426593077,1,3068,"straight","2A","Buying a business is bad for the economy.","no",1
"58cdee8b8460040001e1edb4",9,"YES",1101.61299992847,"You could tell he had grown up in the South by his accent","accent",6.473320602,1,5009,"expected","2A","He talked like a Southerner.","yes",1
"58cdee8b8460040001e1edb4",10,"NO",1775.85899997616,"Once a week they hold a bingo game, and all the proceeds go to fight gambling","gambling",12.22316129,1,2027,"joke","2A","They are raising money to help orphans.","no",1
"58cdee8b8460040001e1edb4",11,"YES",7061.81199990463,"One thing that makes the world go round is detours","detours",24.04670481,2,2075,"joke","2A","Detours make people go around.","yes",1
"58cdee8b8460040001e1edb4",12,"YES",5161.28899997615,"Cocktail lounges are usually half lit to match the setting","setting",9.179565856,1,4122,"straight","2A","Bright lights can ruin the atmosphere in a cocktail lounge.","yes",1
"58cdee8b8460040001e1edb4",13,"NO",8038.772,"The lawyer feared that his client was guilty","guilty",7.260911948,1,5058,"expected","2A","The lawyer was a prosecutor.","no",1
"58cdee8b8460040001e1edb4",14,"NO",2290.25299990464,"No patient should leave the hospital until he's strong enough to face the cashier","cashier",15.93115058,2,2041,"joke","2A","Hospital bills are quite expensive.","yes",0
"58cdee8b8460040001e1edb4",15,"NO",5610.921,"When it comes to keeping warm, nothing beats a thermal parka","parka",17.33849589,2,4086,"straight","2A","A trenchcoat is the best way to keep warm.","no",1
"58cdee8b8460040001e1edb4",16,"NO",4362.44100000002,"A vacation is the shortest distance between two locations","locations",4.175369635,1,3094,"straight","2A","A trip seems longer when you are on vacation.","no",1
"58cdee8b8460040001e1edb4",17,"NO",3045.00700000001,"The woman in the grocery store was handing out free samples","samples",3.33259248,1,6064,"expected","2A","The samples cost ten cents each.","no",1
"58cdee8b8460040001e1edb4",18,"YES",12962.8739999046,"A replacement player hit a home run with my girl","girl",11.47209591,1,2007,"joke","2A","Someone else slept with my girlfriend.","yes",1
"58cdee8b8460040001e1edb4",19,"NO",8175.337,"Because of his diabetes, he had to take daily shots of insulin","insulin",3.571605066,1,5018,"expected","2A","He took insulin once a week.","no",1
"58cdee8b8460040001e1edb4",20,"YES",4845.28399999996,"Another thing a small boy is constantly outgrowing is his underwear","underwear",11.11532118,1,4062,"straight","2A","Boys need new clothes often.","yes",1
"58cdee8b8460040001e1edb4",21,"NO",682.702000000019,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","2A","They forgot the dog at home. ","no",1
"58cdee8b8460040001e1edb4",22,"YES",6905.14299992847,"Bill jumped in the lake and made a big splash","splash",2.374569951,1,5005,"expected","2A","Bill went for a swim.","yes",1
"58cdee8b8460040001e1edb4",23,"YES",3959.55199997616,"Mrs Martin told the bad student to stand in the corner","corner",4.550151115,1,6047,"expected","2A","Mrs Martin was unhappy with the student's behavior.","yes",1
"58cdee8b8460040001e1edb4",24,"NO",5097.31299999999,"He drank so much that he eventually became a lush","lush",16.79048178,1,4080,"straight","2A","He became an alcoholic.","yes",0
"58cdee8b8460040001e1edb4",25,"NO",4855.36999995232,"He told me he's not broke, just badly bent","bent",11.42871652,1,2123,"joke","2A","He's doing quite well.","no",1
"58cdee8b8460040001e1edb4",26,"YES",1633.54799992847,"Another thing that has developed by leaps and bounds is the modern dance","dance",10.96597956,1,1085,"joke","2A","Dancing has changed a lot over the years.","yes",1
"58cdee8b8460040001e1edb4",27,"NO",4573.541,"Some husbands are good providers, but only if you count children","children",8.984132577,1,1115,"joke","2A","Some men don't take care of their families.","yes",0
"58cdee8b8460040001e1edb4",28,"YES",1982.40099995231,"When I asked the bartender for something cold and full of rum, he recommended his daiquiri","daiquiri",13.73922344,3,3096,"straight","2A","The bartender recommended a drink.","yes",1
"58cdee8b8460040001e1edb4",29,"NO",13396.0589999285,"She told him he looked like a million, and she meant every century","century",16.8255584,1,1021,"joke","2A","She thought he looked quite young and handsome.","no",1
"58cdee8b8460040001e1edb4",30,"YES",1267.60899995232,"The surgeon tried vainly to save his patient","patient",4.255454885,1,5074,"expected","2A","The patient died.","yes",1
"58cdee8b8460040001e1edb4",31,"NO",1892.91099995232,"The choir sang hymns while the people listened","listened",3.977701109,1,6080,"expected","2A","The people joined in the singing.","no",1
"58cdee8b8460040001e1edb4",32,"YES",4425.85199992848,"You can keep your kids out of hot water with rules","rules",10.60433147,1,4144,"straight","2A","Clear boundaries help keep kids out of trouble.","yes",1
"58cdee8b8460040001e1edb4",33,"NO",3400.43999995233,"The teacher wrote the problem on the board","board",5.762169045,1,6023,"expected","2A","The teacher was going to explain the problem.","yes",0
"58cdee8b8460040001e1edb4",34,"NO",1636.84799995233,"The doctor told her not to scratch no matter how much it itched","itched",31.03406611,2,6008,"expected","2A","She had a heart condition.","no",1
"58cdee8b8460040001e1edb4",35,"YES",12061.1909999046,"A device for finding furniture in the dark is a shin","shin",21.57877881,1,2013,"joke","2A","People run into furniture when it's dark.","yes",1
"58cdee8b8460040001e1edb4",36,"YES",6487.41999997618,"His doctor recommended he stay flat on his back ever since he was hit by a motorist","motorist",9.670484903,2,4042,"straight","2A","He got run over by a car.","yes",1
"58cdee8b8460040001e1edb4",37,"NO",7390.38899995229,"The new tax forms are more realistic-- where your wife signs, it says: partner","partner",18.52369445,1,3049,"straight","2A","Tax forms are very old-fashioned.","no",1
"58cdee8b8460040001e1edb4",38,"NO",7918.92099992849,"In the game of golf, nothing counts as much as your opponent","opponent",7.256887445,1,2119,"joke","2A","The other guy always keeps track of your score.","yes",0
"58cdee8b8460040001e1edb4",39,"NO",2375.6929999523,"The best way to stop an elephant from charging is to cut off its toes","toes",7.06152001,1,3066,"straight","2A","Elephants can run quickly even without toes.","no",1
"58cdee8b8460040001e1edb4",40,"NO",5503.32499997615,"The garment bag kept his suit from getting wrinkled","wrinkled",8.386015871,2,5069,"expected","2A","His suit needed to be ironed.","no",1
"58cdee8b8460040001e1edb4",41,"NO",3603.55599999998,"Nothing ages a woman faster than identification","identification",19.02115349,1,1087,"joke","2A","Many women lie about their age.","yes",0
"58cdee8b8460040001e1edb4",42,"NO",3694.16799995233,"Every time I wear my spring coat in the rain, it damages the fabric","fabric",3.005493856,1,4110,"straight","2A","My coat is waterproof.","no",1
"58cdee8b8460040001e1edb4",43,"YES",8053.37999995233,"He hung her coat in the closet","closet",6.288894021,1,6035,"expected","2A","She had been wearing a coat.","yes",1
"58cdee8b8460040001e1edb4",44,"NO",429.978999976185,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","2A","The sun was shining.","no",1
"58cdee8b8460040001e1edb4",45,"NO",2695.99900000001,"She asked what state he was born in, and he said in the nude","nude",14.41844805,1,2153,"joke","2A","He said he was born in the North.","no",1
"58cdee8b8460040001e1edb4",46,"YES",8717.59799997613,"Most of the people running for office are not politicians; they're commuters","commuters",12.36758116,1,1147,"joke","2A","These people are hurrying to get to work on time.","yes",1
"58cdee8b8460040001e1edb4",47,"YES",1556.6329999523,"Our son brought home a note from school saying they need a written excuse for his tardiness","tardiness",13.51799215,3,4022,"straight","2A","He had been late for school.","yes",1
"58cdee8b8460040001e1edb4",48,"YES",3650.47999995231,"When the kid came into the store and asked for empty boxes, the owner gave him the crate","crate",10.69861112,1,4100,"straight","2A","The kid didn't get any boxes.","no",0
"58cdee8b8460040001e1edb4",49,"YES",1842.29799992847,"The husband who catches his wife in the act is probably on the trapeze","trapeze",22.86808573,3,1157,"joke","2A","His wife is cheating on him.","no",0
"58cdee8b8460040001e1edb4",50,"NO",4715.8229999285,"Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal","disposal",7.313469551,1,5045,"expected","2A","Paul broke the garbage disposal.","no",1
"58cdee8b8460040001e1edb4",51,"NO",1621.18699999998,"The doctor said he could have a stroke because his arteries were getting narrow and clogged","clogged",9.044771213,2,6048,"expected","2A","He was in excellent health.","no",1
"58cdee8b8460040001e1edb4",52,"NO",3929.33199999999,"By the time Mary had her fourteenth child, she'd run out of names to call her husband","husband",5.76856302,1,1055,"joke","2A","Mary was happy to have another child.","no",1
"58cdee8b8460040001e1edb4",53,"YES",1710.34100000001,"We used to have food on the table as soon as the customer was seated, but our new system requires more effort","effort",6.710608366,1,3036,"straight","2A","We have to work harder now.","yes",1
"58cdee8b8460040001e1edb4",54,"YES",1887.41700000002,"Dogs crack open bones so they can eat the marrow","marrow",6.23690214,1,6059,"expected","2A","Dogs like to eat bone marrow.","yes",1
"58cdee8b8460040001e1edb4",55,"YES",482.834999999963,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","2A","They arived late to the party.","yes",1
"58cdee8b8460040001e1edb4",56,"YES",7677.4479999285,"Many things run in families, especially strength","strength",15.03652619,1,3156,"straight","2A","Muscle power comes only from exercise.","no",0
"58cdee8b8460040001e1edb4",57,"YES",1032.69299999991,"He is at the age when all the numbers in his little black book belong to doctors","doctors",14.88400291,1,2079,"joke","2A","He is getting old.","yes",1
"58cdee8b8460040001e1edb4",58,"NO",2368.02699990466,"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper","copper",2.295253287,1,6012,"expected","2A","Both coins are made from the same metal.","no",1
"58cdee8b8460040001e1edb4",59,"NO",5893.62599999999,"She always told girls not to look for a husband but just to date someone","someone",5.352995315,1,3070,"straight","2A","She thinks you should wait for the perfect man.","no",1
"58cdee8b8460040001e1edb4",60,"NO",2069.66199997615,"The victim was rushed to the hospital in an ambulance","ambulance",2.362372718,1,5022,"expected","2A","The victim wasn't hurt in the accident.","no",1
"58cdee8b8460040001e1edb4",61,"NO",2152.28399990464,"Three people were killed in a major highway accident","accident",2.325386487,1,5042,"expected","2A","The accident had not been fatal.","no",1
"58cdee8b8460040001e1edb4",62,"NO",4814.19199999998,"Arguments between couples are healthy; sometimes they even prevent marriage","marriage",5.381443551,1,2047,"joke","2A","Marriage is a wonderful thing.","no",1
"58cdee8b8460040001e1edb4",63,"NO",15321.321,"Politicians who are as American as apple pie still want their rewards","rewards",13.49728435,1,4108,"straight","2A","Patriotic politicians don't care about personal glory.","no",1
"58cdee8b8460040001e1edb4",64,"YES",2607.91099995235,"The book that tells you where you can go on vacation is called a checkbook","checkbook",13.594147,2,2109,"joke","2A","Where you go on vacation depends on how much you can afford.","yes",1
"622a066173bc257c44fa255b",1,"YES",5209.03399995232,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","2A","They arived late to the party.","yes",1
"622a066173bc257c44fa255b",2,"NO",4835.73100004769,"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper","copper",2.295253287,1,6012,"expected","2A","Both coins are made from the same metal.","no",1
"622a066173bc257c44fa255b",3,"NO",24810.119,"By the time Mary had her fourteenth child, she'd run out of names to call her husband","husband",5.76856302,1,1055,"joke","2A","Mary was happy to have another child.","no",1
"622a066173bc257c44fa255b",4,"YES",5336.65899995231,"He is at the age when all the numbers in his little black book belong to doctors","doctors",14.88400291,1,2079,"joke","2A","He is getting old.","yes",1
"622a066173bc257c44fa255b",5,"YES",3661.613,"Dogs crack open bones so they can eat the marrow","marrow",6.23690214,1,6059,"expected","2A","Dogs like to eat bone marrow.","yes",1
"622a066173bc257c44fa255b",6,"NO",5330.54599995232,"Many things run in families, especially strength","strength",15.03652619,1,3156,"straight","2A","Muscle power comes only from exercise.","no",1
"622a066173bc257c44fa255b",7,"YES",8523.55699997616,"We used to have food on the table as soon as the customer was seated, but our new system requires more effort","effort",6.710608366,1,3036,"straight","2A","We have to work harder now.","yes",1
"622a066173bc257c44fa255b",8,"YES",12539.9050000477,"Arguments between couples are healthy; sometimes they even prevent marriage","marriage",5.381443551,1,2047,"joke","2A","Marriage is a wonderful thing.","no",0
"622a066173bc257c44fa255b",9,"NO",4749.951,"Three people were killed in a major highway accident","accident",2.325386487,1,5042,"expected","2A","The accident had not been fatal.","no",1
"622a066173bc257c44fa255b",10,"NO",7568.46900000001,"The victim was rushed to the hospital in an ambulance","ambulance",2.362372718,1,5022,"expected","2A","The victim wasn't hurt in the accident.","no",1
"622a066173bc257c44fa255b",11,"YES",4505.44900004769,"The book that tells you where you can go on vacation is called a checkbook","checkbook",13.594147,2,2109,"joke","2A","Where you go on vacation depends on how much you can afford.","yes",1
"622a066173bc257c44fa255b",12,"NO",8341.44699997615,"Politicians who are as American as apple pie still want their rewards","rewards",13.49728435,1,4108,"straight","2A","Patriotic politicians don't care about personal glory.","no",1
"622a066173bc257c44fa255b",13,"YES",4233.23699999996,"She always told girls not to look for a husband but just to date someone","someone",5.352995315,1,3070,"straight","2A","She thinks you should wait for the perfect man.","no",0
"622a066173bc257c44fa255b",14,"YES",2677.163,"Nothing ages a woman faster than identification","identification",19.02115349,1,1087,"joke","2A","Many women lie about their age.","yes",1
"622a066173bc257c44fa255b",15,"NO",5817.63700004769,"She asked what state he was born in, and he said in the nude","nude",14.41844805,1,2153,"joke","2A","He said he was born in the North.","no",1
"622a066173bc257c44fa255b",16,"YES",2591.8229999523,"He hung her coat in the closet","closet",6.288894021,1,6035,"expected","2A","She had been wearing a coat.","yes",1
"622a066173bc257c44fa255b",17,"NO",2207.72300002386,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","2A","The sun was shining.","no",1
"622a066173bc257c44fa255b",18,"YES",6097.10699997615,"The best way to stop an elephant from charging is to cut off its toes","toes",7.06152001,1,3066,"straight","2A","Elephants can run quickly even without toes.","no",0
"622a066173bc257c44fa255b",19,"NO",2505.66800000001,"Every time I wear my spring coat in the rain, it damages the fabric","fabric",3.005493856,1,4110,"straight","2A","My coat is waterproof.","no",1
"622a066173bc257c44fa255b",20,"NO",3423.36799995234,"The garment bag kept his suit from getting wrinkled","wrinkled",8.386015871,2,5069,"expected","2A","His suit needed to be ironed.","no",1
"622a066173bc257c44fa255b",21,"YES",2198.69900000002,"When I asked the bartender for something cold and full of rum, he recommended his daiquiri","daiquiri",13.73922344,3,3096,"straight","2A","The bartender recommended a drink.","yes",1
"622a066173bc257c44fa255b",22,"NO",2644.65399997617,"The choir sang hymns while the people listened","listened",3.977701109,1,6080,"expected","2A","The people joined in the singing.","no",1
"622a066173bc257c44fa255b",23,"YES",5769.33000000002,"You can keep your kids out of hot water with rules","rules",10.60433147,1,4144,"straight","2A","Clear boundaries help keep kids out of trouble.","yes",1
"622a066173bc257c44fa255b",24,"YES",8827.64000004769,"Some husbands are good providers, but only if you count children","children",8.984132577,1,1115,"joke","2A","Some men don't take care of their families.","yes",1
"622a066173bc257c44fa255b",25,"NO",10785.3299999762,"She told him he looked like a million, and she meant every century","century",16.8255584,1,1021,"joke","2A","She thought he looked quite young and handsome.","no",1
"622a066173bc257c44fa255b",26,"YES",2971.10999997618,"The surgeon tried vainly to save his patient","patient",4.255454885,1,5074,"expected","2A","The patient died.","yes",1
"622a066173bc257c44fa255b",27,"NO",3430.47100000002,"He told me he's not broke, just badly bent","bent",11.42871652,1,2123,"joke","2A","He's doing quite well.","no",1
"622a066173bc257c44fa255b",28,"YES",8713.88900000002,"Another thing a small boy is constantly outgrowing is his underwear","underwear",11.11532118,1,4062,"straight","2A","Boys need new clothes often.","yes",1
"622a066173bc257c44fa255b",29,"NO",2266.34499999997,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","2A","They forgot the dog at home. ","no",1
"622a066173bc257c44fa255b",30,"YES",2402.32800002384,"He drank so much that he eventually became a lush","lush",16.79048178,1,4080,"straight","2A","He became an alcoholic.","yes",1
"622a066173bc257c44fa255b",31,"YES",2387.82500004768,"Another thing that has developed by leaps and bounds is the modern dance","dance",10.96597956,1,1085,"joke","2A","Dancing has changed a lot over the years.","yes",1
"622a066173bc257c44fa255b",32,"YES",2285.87099999998,"Mrs Martin told the bad student to stand in the corner","corner",4.550151115,1,6047,"expected","2A","Mrs Martin was unhappy with the student's behavior.","yes",1
"622a066173bc257c44fa255b",33,"YES",2441.41900002386,"Bill jumped in the lake and made a big splash","splash",2.374569951,1,5005,"expected","2A","Bill went for a swim.","yes",1
"622a066173bc257c44fa255b",34,"NO",1741.37800000003,"The doctor said he could have a stroke because his arteries were getting narrow and clogged","clogged",9.044771213,2,6048,"expected","2A","He was in excellent health.","no",1
"622a066173bc257c44fa255b",35,"YES",11725.9749999523,"Most of the people running for office are not politicians; they're commuters","commuters",12.36758116,1,1147,"joke","2A","These people are hurrying to get to work on time.","yes",1
"622a066173bc257c44fa255b",36,"YES",15277.803,"The husband who catches his wife in the act is probably on the trapeze","trapeze",22.86808573,3,1157,"joke","2A","His wife is cheating on him.","no",0
"622a066173bc257c44fa255b",37,"YES",5256.06500002387,"When the kid came into the store and asked for empty boxes, the owner gave him the crate","crate",10.69861112,1,4100,"straight","2A","The kid didn't get any boxes.","no",0
"622a066173bc257c44fa255b",38,"YES",1631.62700002384,"Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal","disposal",7.313469551,1,5045,"expected","2A","Paul broke the garbage disposal.","no",0
"622a066173bc257c44fa255b",39,"YES",2080.20599997614,"Our son brought home a note from school saying they need a written excuse for his tardiness","tardiness",13.51799215,3,4022,"straight","2A","He had been late for school.","yes",1
"622a066173bc257c44fa255b",40,"NO",2270.09299997619,"Because of his diabetes, he had to take daily shots of insulin","insulin",3.571605066,1,5018,"expected","2A","He took insulin once a week.","no",1
"622a066173bc257c44fa255b",41,"YES",3176.72199995234,"A replacement player hit a home run with my girl","girl",11.47209591,1,2007,"joke","2A","Someone else slept with my girlfriend.","yes",1
"622a066173bc257c44fa255b",42,"NO",12408.3170000238,"A vacation is the shortest distance between two locations","locations",4.175369635,1,3094,"straight","2A","A trip seems longer when you are on vacation.","no",1
"622a066173bc257c44fa255b",43,"YES",2306.13499997614,"No patient should leave the hospital until he's strong enough to face the cashier","cashier",15.93115058,2,2041,"joke","2A","Hospital bills are quite expensive.","yes",1
"622a066173bc257c44fa255b",44,"NO",2489.36100004765,"When it comes to keeping warm, nothing beats a thermal parka","parka",17.33849589,2,4086,"straight","2A","A trenchcoat is the best way to keep warm.","no",1
"622a066173bc257c44fa255b",45,"NO",2126.36300000001,"The woman in the grocery store was handing out free samples","samples",3.33259248,1,6064,"expected","2A","The samples cost ten cents each.","no",1
"622a066173bc257c44fa255b",46,"YES",2675.03199995228,"Most cats see very well at night","night",1.074717855,1,6019,"expected","2A","Cats see well in the dark.","yes",1
"622a066173bc257c44fa255b",47,"YES",2037.47600000002,"His wife sued for divorce and asked for custody of the cash","cash",16.11761526,1,1057,"joke","2A","She wanted to keep the money.","yes",1
"622a066173bc257c44fa255b",48,"YES",1964.21999999997,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume","perfume",5.032449179,1,5021,"expected","2A","Jennifer wore strong perfume.","yes",1
"622a066173bc257c44fa255b",49,"YES",2091.86900002381,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","2A","The snow had melted.","yes",1
"622a066173bc257c44fa255b",50,"YES",12127.6859999524,"The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing","sightseeing",8.253420651,2,4056,"straight","2A","There aren't many tourist sights in the area.","yes",1
"622a066173bc257c44fa255b",51,"YES",3617.98200002383,"Charged with statutory rape, he told the judge he didn't know she was a teenager","teenager",6.067911613,1,3048,"straight","2A","He had slept with a young woman.","yes",1
"622a066173bc257c44fa255b",52,"NO",7368.00099997618,"Some people's only culture is bacteria","bacteria",16.49564954,1,1117,"joke","2A","Everybody can appreciate the fine arts.","no",1
"622a066173bc257c44fa255b",53,"YES",4599.86800000002,"The teacher wrote the problem on the board","board",5.762169045,1,6023,"expected","2A","The teacher was going to explain the problem.","yes",1
"622a066173bc257c44fa255b",54,"YES",20385.3210000477,"In the game of golf, nothing counts as much as your opponent","opponent",7.256887445,1,2119,"joke","2A","The other guy always keeps track of your score.","yes",1
